year,month,day,31N,32N,33N,34N,35N,36N,37N,38N,39N,40N,41N,42N,43N,44N,45N,46N,47N
2015,8,1,0.855,0.647,0.601,0.678,0.67,0.152,0.194,-0.251,0.107,-0.246,-0.047,-0.068,0.45,0.843,0.87,1.014,0.694
2015,8,2,0.915,0.881,0.64,1.25,0.99,0.884,0.413,-0.352,-0.049,-0.309,-0.252,-0.36,0.303,0.885,0.651,0.922,0.689
2015,8,3,1.23,0.961,0.861,1.648,1.185,1.361,0.322,0.141,0.25,-0.243,-0.075,-0.696,0.12,0.254,0.517,0.934,0.777
2015,8,4,1.524,1.301,1.262,1.753,1.331,1.155,0.248,0.159,0.328,-0.148,0.4,0.22,0.613,0.629,0.545,0.786,0.687
2015,8,5,1.261,1.366,1.315,1.776,1.096,0.785,0.164,-0.008,0.089,0.666,1.06,1.419,1.382,0.897,0.533,0.585,0.45
2015,8,6,1.12,1.096,0.983,1.47,0.654,1.062,0.307,0.496,0.829,1.196,1.695,1.995,1.587,0.977,0.088,0.265,-0.112
2015,8,7,0.867,0.705,0.887,0.944,0.621,0.705,0.181,0.373,1.126,1.697,2.356,1.773,1.094,0.535,0.353,0.314,0.054
2015,8,8,0.93,0.684,0.538,0.807,0.488,0.446,0.02,0.173,0.85,1.174,1.186,0.684,0.534,0.407,0.021,-0.045,-0.084
2015,8,9,1.074,0.556,0.341,0.654,0.577,0.811,0.795,0.915,1.057,0.717,0.009,-0.582,-0.19,0.038,0.118,-0.101,0.043
2015,8,10,0.905,0.499,0.248,0.598,0.804,1.219,0.963,1.305,1.01,0.395,0.069,-0.548,-0.284,-0.307,-0.077,-0.194,-0.043
2015,8,11,1.151,0.69,0.38,0.738,0.956,0.909,0.602,0.509,0.714,0.524,-0.097,-0.02,-0.059,-0.253,0.115,-0.08,0.036
2015,8,12,1.299,0.904,0.77,1.042,1.043,0.698,0.315,-0.12,0.25,0.311,-0.286,0.264,0.167,-0.075,0.166,0.151,0.466
2015,8,13,0.798,0.826,0.821,1.168,0.855,0.478,0.307,-0.516,0.252,-0.008,-0.321,0.15,-0.052,-0.084,0.028,0.077,0.006
2015,8,14,0.578,0.869,0.754,1.245,1.293,1.098,0.336,-0.241,0.043,0.047,-0.223,0.057,-0.146,-0.129,0.027,-0.032,-0.08
2015,8,15,0.662,0.797,0.552,0.911,1.667,1.544,0.722,0.57,0.665,0.613,-0.016,0.192,0.078,0.268,0.053,0.093,0.066
2015,8,16,0.711,0.58,0.377,0.398,0.805,0.878,0.653,0.686,1.097,2.202,1.73,2.38,1.401,0.434,0.67,0.409,0.248
2015,8,17,-0.024,0.139,0.174,0.318,0.21,0.313,0.119,0.004,0.736,2.038,2.728,3.503,2.519,0.987,1.122,0.907,0.625
2015,8,18,-0.173,-0.092,-0.017,0.216,-0.017,0.176,-0.088,0.106,0.28,0.454,1.428,2.058,1.899,0.813,1.158,0.802,0.504
2015,8,19,0.022,0.095,0.001,0.241,0.055,0.232,0.086,-0.201,0.085,0.12,0.197,0.186,0.362,0.411,0.578,0.292,0.299
2015,8,20,0.673,0.608,0.544,0.883,0.549,0.556,0.073,-0.085,0.128,0.065,-0.041,0.526,0.725,0.592,0.344,0.417,0.567
2015,8,21,1.032,0.786,0.848,1.304,0.554,0.651,0.331,0.039,0.576,1.172,1.369,1.905,1.494,0.894,0.684,0.951,0.946
2015,8,22,0.73,0.715,0.593,0.917,0.513,0.68,0.393,0.201,0.685,1.303,1.929,2.452,1.944,1.194,0.864,0.624,0.387
2015,8,23,0.512,0.527,0.465,0.698,0.449,0.396,0.063,0.038,-0.061,0.213,0.409,0.746,1.475,1.1,1.08,1.107,0.521
2015,8,24,0.543,0.475,0.387,0.66,0.373,0.623,0.278,-0.074,-0.255,0.241,0.156,0.36,1.112,0.747,0.939,1.003,0.75
2015,8,25,0.432,0.33,0.354,0.621,1.233,1.146,0.804,0.416,0.04,0.382,0.404,0.77,1.306,0.727,0.707,0.585,0.314
2015,8,26,0.324,0.249,0.177,0.575,1.13,1.307,0.92,0.544,0.779,0.639,0.687,0.303,0.393,0.353,0.399,0.283,0.092
2015,8,27,0.197,0.242,0.174,0.417,0.902,1.179,0.78,0.494,0.582,0.334,0.172,-0.006,-0.145,0.154,0.02,-0.019,-0.095
2015,8,28,0.134,0.243,0.17,0.311,0.818,0.862,0.688,0.528,0.359,0.29,0.141,-0.088,-0.101,0.023,-0.089,0.101,-0.012
2015,8,29,0.251,0.354,0.324,0.495,0.621,0.696,0.273,0.002,-0.007,0.327,-0.195,-0.068,-0.474,-0.228,-0.61,-0.344,-0.241
2015,8,30,0.53,0.689,0.646,1.186,1.13,0.912,0.226,-0.215,-0.055,-0.016,-0.767,-0.537,-1.436,-0.967,-1.222,-0.636,-0.334
2015,8,31,1.003,0.698,0.653,1.307,1.834,1.48,0.923,0.415,0.191,0.18,-0.267,0.085,-0.484,-0.41,-0.711,-0.345,-0.361
2015,9,1,0.846,0.528,0.514,1.027,1.198,1.341,1.418,0.939,1.228,1.011,0.308,0.184,-0.188,-0.162,-0.213,-0.184,-0.185
2015,9,2,0.71,0.469,0.255,0.654,0.791,0.793,1.206,0.813,0.945,0.594,0.194,0.148,-0.19,0.002,-0.177,0.209,-0.094
2015,9,3,0.697,0.45,0.216,0.58,0.672,1.076,1.149,0.888,1.25,0.879,0.453,-0.016,-0.005,0.107,-0.114,0.196,-0.055
2015,9,4,0.826,0.487,0.453,0.911,1.341,1.731,1.71,2.105,2.497,1.878,1.26,0.631,0.278,0.046,-0.14,0.179,-0.024
2015,9,5,0.725,0.588,0.525,1.13,1.619,2.1,2.172,2.16,2.32,1.912,1.289,0.722,0.2,0.061,0.059,0.254,-0.124
2015,9,6,0.741,0.583,0.367,0.578,1.097,1.502,1.364,1.231,2.002,1.946,1.11,0.793,0.093,0.154,-0.052,0.167,-0.013
2015,9,7,0.628,0.436,0.259,0.106,0.144,0.422,0.466,0.747,1.676,2.103,1.755,1.324,0.173,0.068,-0.003,0.117,0.113
2015,9,8,0.3,0.455,0.248,0.055,0.03,-0.066,0.429,-0.17,0.735,1.463,1.782,1.95,1.246,0.558,0.183,0.101,-0.035
2015,9,9,-0.009,0.142,0.105,0.169,-0.006,-0.037,0.062,-0.062,0.088,0.533,1.621,1.797,1.641,0.715,0.451,0.286,0.061
2015,9,10,-0.046,0.003,-0.045,0.119,0.055,0.124,0.045,-0.156,0.099,0.157,1.393,1.563,1.611,0.894,0.819,0.679,0.098
2015,9,11,-0.153,-0.094,0.022,-0.032,0.086,0.211,-0.033,0.362,0.146,0.191,1.012,1.377,1.846,1.198,0.847,0.788,0.359
2015,9,12,-0.24,-0.018,-0.043,-0.056,0.258,0.213,0.226,0.335,0.514,0.644,1.321,1.253,1.675,1.082,0.789,1.262,0.779
2015,9,13,-0.116,-0.007,0.014,0.006,0.322,0.189,0.198,0.318,0.806,1.175,1.542,2.204,1.885,1.211,1.08,1.377,1.043
2015,9,14,0.148,0.1,0.089,0.104,0.003,-0.231,0.051,-0.151,0.496,1.468,3.133,3.259,2.297,1.189,1.092,1.127,1.3
2015,9,15,0,-0.101,0.015,0.154,-0.25,-0.043,-0.065,0.058,0.314,0.925,1.864,0.421,0.002,0.355,-0.098,-0.028,0.144
2015,9,16,0.217,0.118,0.149,0.325,0.419,0.093,0.059,0.032,0.02,-0.161,0.235,-0.748,-0.542,-0.723,-0.754,-0.586,-0.317
2015,9,17,1.162,0.842,0.825,1.274,0.991,0.28,-0.008,0.017,-0.123,-0.256,-0.452,-0.877,-1.177,-1.033,-1.101,-0.452,-0.387
2015,9,18,1.507,1.105,0.749,1.129,1.003,0.709,0.329,0.321,0.287,0.017,0.01,-0.088,-0.101,-0.165,-0.235,-0.072,-0.135
2015,9,19,0.783,0.56,0.342,0.562,1.605,1.592,1.217,1.301,1.227,1.246,0.664,0.317,0.034,-0.076,-0.073,0.042,-0.281
2015,9,20,0.362,0.172,0.084,0.05,0.492,0.611,0.435,0.489,1.026,1.388,1.269,1.059,0.586,0.112,0.023,-0.087,-0.151
2015,9,21,0.24,0.196,0.129,-0.04,-0.029,0.144,0.049,-0.028,0.924,1.667,1.632,1.71,0.869,0.346,0.165,0.23,0.097
2015,9,22,0.16,0.3,0.194,0.166,-0.138,0.144,0.464,1.069,1.882,2.32,2.236,2.238,1.653,0.898,0.828,0.75,0.618
2015,9,23,0.184,0.313,0.225,0.196,0.448,0.557,0.924,1.326,1.478,1.248,1.285,0.894,0.656,0.246,0.189,0.099,-0.115
2015,9,24,0.71,0.557,0.345,0.575,1.093,1.029,0.985,1.14,0.785,0.059,0.032,-0.176,0.099,-0.022,-0.039,-0.163,-0.351
2015,9,25,0.62,0.477,0.258,0.482,0.904,0.946,1.073,0.945,0.633,0.255,0.233,-0.265,-0.112,-0.027,0.021,-0.007,-0.04
2015,9,26,0.589,0.457,0.225,0.426,0.823,1.334,0.935,1.22,1.118,1.11,1.006,1.349,1.12,0.844,0.788,0.322,0.344
2015,9,27,0.383,0.484,0.326,0.596,1.285,1.391,0.873,1.212,1.708,2.853,3.511,3.842,2.58,1.901,1.476,0.997,0.702
2015,9,28,0.367,0.37,0.319,0.646,0.787,0.631,0.385,0.657,0.845,2.011,3.006,3.36,2.361,2.017,1.716,1.119,0.83
2015,9,29,0.925,0.798,0.468,0.761,0.632,0.476,0.197,0.039,0.122,0.194,0.193,0.235,0.287,0.526,0.557,0.66,0.422
2015,9,30,1.004,0.865,0.787,1.005,1.022,0.599,0.13,0.081,-0.08,-0.301,0.217,-0.431,-0.005,-0.069,0.09,-0.136,0.068
2015,10,1,0.759,0.733,0.633,1.065,1.027,1.016,0.088,0.073,-0.067,-0.397,0.113,-0.333,0.178,-0.034,0.054,-0.086,0.003
2015,10,2,1.071,0.987,0.865,1.058,0.95,0.874,0.075,0.347,0.273,0.12,0.527,-0.029,0.232,0.286,0.238,0.16,0.136
2015,10,3,1.328,0.833,0.771,1.011,1.235,0.701,0.662,1.353,1.527,2.205,2.604,1.466,0.939,0.657,0.643,0.433,0.542
2015,10,4,0.391,0.312,0.412,0.705,0.879,0.657,0.942,1.495,2.411,3.109,2.981,2.126,1.243,1.178,0.781,0.747,0.461
2015,10,5,-0.177,-0.182,0.187,0.12,0.091,-0.003,0.115,-0.111,0.19,-0.008,0.288,-0.014,0.157,0.429,0.395,0.432,0.096
2015,10,6,-0.01,-0.114,-0.086,-0.019,-0.215,0.071,-0.262,-0.113,0.08,-0.389,0.329,-0.264,-0.367,0.014,-0.179,-0.052,-0.184
2015,10,7,0.04,0.241,0.104,0.022,0.05,0.125,-0.001,-0.171,0.115,-0.294,0.184,-0.24,-0.216,-0.018,-0.289,-0.114,-0.29
2015,10,8,0.641,0.51,0.353,0.481,0.814,0.523,-0.08,-0.032,-0.138,0.003,0.044,-0.248,0.035,-0.163,-0.35,-0.137,-0.378
2015,10,9,0.379,0.22,0.165,0.338,0.774,0.709,0.242,0.05,-0.089,-0.298,-0.172,-0.338,-0.48,-0.669,-0.579,-0.399,-0.576
2015,10,10,0.089,0.079,0.031,0.198,1.056,0.919,0.595,-0.129,-0.121,-0.064,-0.496,-0.64,-1.341,-1.481,-1.278,-1.224,-1.114
2015,10,11,0.005,0.018,-0.023,0.162,1.092,1.354,0.822,0.437,0.231,-0.292,-0.083,-0.112,-0.458,-0.57,-0.69,-0.769,-0.452
2015,10,12,0.013,-0.007,0.011,0.032,1.074,0.987,0.927,0.966,0.929,0.462,0.283,0.155,-0.391,-0.128,-0.083,-0.141,-0.198
2015,10,13,0.044,0.061,0.014,-0.042,0.28,0.184,-0.013,0.244,0.807,0.951,0.844,0.449,0.307,0.063,-0.045,-0.028,-0.091
2015,10,14,-0.025,0.034,0.08,0.075,0.052,-0.068,-0.133,-0.154,0.005,-0.177,0.456,0.753,0.843,0.39,0.276,0.255,0.227
2015,10,15,0.298,0.264,0.179,0.407,0.107,0.233,0.025,-0.068,-0.192,-0.085,0.031,0.046,0.28,0.022,0.434,0.526,0.088
2015,10,16,0.754,0.343,0.235,0.604,0.412,0.817,-0.345,0.147,0.013,0.028,0.105,-0.152,0.175,-0.19,-0.032,0.007,0.045
2015,10,17,0.671,0.576,0.401,0.537,0.413,0.626,-0.079,0.455,0.02,-0.204,0.029,0.101,-0.006,-0.054,0.021,0.074,0.039
2015,10,18,1.257,0.457,0.395,0.881,1.002,0.858,0.156,-0.106,0.184,0.043,0.07,-0.195,-0.155,-0.224,-0.024,0.074,0.062
2015,10,19,1.13,0.984,0.962,1.316,1.908,1.353,0.833,0.835,0.471,-0.144,0.015,-0.014,0.042,-0.109,-0.179,-0.098,0.045
2015,10,20,1.167,1.107,1.087,1.893,2.012,1.183,1.379,1.239,1.143,0.778,0.412,-0.003,-0.198,-0.274,0.026,0.068,0.068
2015,10,21,0.943,0.737,0.513,1.094,1.135,1.167,1.088,1.319,1.898,1.787,1.197,0.935,0.942,0.239,0.146,0.112,-0.079
2015,10,22,0.081,0.173,0.162,0.361,0.66,0.727,0.412,1.336,2.233,2.064,2.808,2.266,1.685,0.525,0.437,0.385,0.093
2015,10,23,-0.204,0.298,0.119,0,0.193,0.494,-0.023,0.43,0.82,1.111,2.484,2.44,2.161,1.017,0.895,0.562,-0.012
2015,10,24,0.773,0.477,0.237,0.016,0.326,-0.223,-0.059,0.178,0.052,0.199,0.055,-0.154,0.797,0.116,0.263,0.37,0.052
2015,10,25,0.331,0.219,0.135,0.004,0.626,0.281,-0.042,-0.315,-0.034,-0.024,-0.223,-0.3,-0.384,-0.679,-0.277,0.009,-0.131
2015,10,26,0.128,0.121,0.041,0.138,0.753,0.602,0.157,-0.297,-0.014,-0.161,-0.537,-0.039,-0.758,-0.967,-0.266,-0.304,-0.089
2015,10,27,0.157,0.212,0.039,0.177,0.543,0.447,0.178,-0.15,-0.31,-0.08,0.061,-0.286,-0.343,-0.211,-0.221,-0.32,0.225
2015,10,28,0.098,0.362,0.105,0.269,0.889,0.425,0.227,0.158,-0.126,-0.449,-0.342,-0.27,-0.41,-0.177,-0.287,-0.696,-0.197
2015,10,29,-0.006,0.674,0.671,1.075,1.736,1.513,0.823,0.218,0.345,-0.151,-0.416,-0.272,-0.355,-0.403,-0.334,-0.159,-0.199
2015,10,30,1.101,0.929,1.171,1.569,1.957,2.178,1.714,1.492,1.279,0.346,0.032,-0.26,-0.413,-0.361,-0.372,-0.362,-0.053
2015,10,31,0.666,0.3,0.412,0.089,0.67,0.951,0.931,1.061,1.067,0.239,0.077,-0.347,-0.835,-0.984,-1.042,-0.808,-0.403
2015,11,1,0.041,0.168,-0.077,0.077,0.545,0.664,0.396,0.182,0.25,0.001,-0.026,-0.466,-0.756,-0.903,-1.384,-1.292,-0.593
2015,11,2,-0.012,0.052,0.083,0.421,1.016,1.242,0.606,0.556,0.413,0.018,-0.078,-0.211,-0.079,-0.108,-0.42,-0.213,0.03
2015,11,3,0.261,0.572,0.787,1.38,2.042,1.913,1.781,2.346,2.097,1.521,0.794,0.406,0.451,0.096,0.26,0.434,0.375
2015,11,4,1.492,0.991,2.114,1.903,2.246,2.234,2.563,3.438,3.697,2.951,1.593,1.227,0.95,0.465,0.31,0.392,0.185
2015,11,5,0.812,0.634,0.3,0.692,1.056,0.63,0.809,0.726,1.156,1.022,0.418,0.313,0.168,0.101,-0.048,0.291,0.178
2015,11,6,0.543,0.374,0.324,-0.084,0.329,0.426,0.33,0,-0.151,-0.129,-0.081,-0.181,-0.251,-0.322,-0.45,-0.237,-0.136
2015,11,7,0.717,0.418,0.319,0.031,0.268,0.399,0.27,-0.062,0.043,-0.171,-0.243,-0.472,-0.868,-0.803,-0.923,-0.624,-0.314
2015,11,8,0.28,0.228,0.151,0.355,0.557,0.153,0.074,0.089,-0.06,0.013,0.039,-0.333,-0.472,-0.435,-0.435,-0.161,-0.123
2015,11,9,0.353,0.189,0.219,0.558,0.815,0.459,0.057,0.289,0.359,-0.034,-0.037,-0.187,-0.22,0.235,0.192,0.078,0.067
2015,11,10,1.397,1.314,0.998,1.064,0.877,0.739,0.519,0.404,0.943,0.297,0.147,0.031,0.151,-0.026,0.028,0.082,0.231
2015,11,11,1.449,0.944,0.999,0.657,0.837,0.528,0.789,0.285,0.896,0.809,0.079,0.05,0.095,-0.021,-0.066,0.012,0.207
2015,11,12,0.807,1.125,0.221,0.255,0.766,0.358,0.447,-0.034,0.348,0.201,-0.053,0.15,-0.15,-0.322,-0.258,-0.423,-0.235
2015,11,13,0.071,0.341,0.432,0.063,0.507,0.906,0.616,0.074,0.772,0.421,0.145,-0.103,-0.56,-0.698,-1.542,-1.354,-0.944
2015,11,14,0.249,0.121,0.009,-0.104,0.221,0.725,-0.077,0.457,0.297,-0.177,-0.245,-0.607,-0.997,-1.367,-1.458,-0.177,-0.111
2015,11,15,0.188,0.079,0.223,0.017,0.022,0.515,0.515,0.399,0.383,-0.219,0.2,-0.483,-0.474,-0.502,-0.083,0.82,0.4
2015,11,16,1.308,1.322,1.807,1.705,2.521,2.4,2.015,1.848,1.428,1.131,0.597,-0.306,0.127,-0.015,-0.14,0.225,0.005
2015,11,17,2.577,2.291,2.506,2.725,3.237,4.184,2.743,1.679,1.169,0.429,0.313,-0.022,-0.236,-0.61,-1.552,-0.658,-0.439
2015,11,18,0.352,0.885,0.089,0.661,1.69,1.845,1.261,0.811,0.769,0.305,0.064,0.177,-0.247,-0.599,-0.514,0.122,-0.129
2015,11,19,0.245,0.405,0.132,-0.203,0.742,0.917,0.875,0.276,0.585,0.506,0,0.286,0.158,-0.185,0.349,0.381,0.265
2015,11,20,0.168,0.268,0.397,-0.542,0.395,0.454,0.937,-0.046,0.568,0.204,-0.238,0.422,0.377,-0.023,0.282,0.388,0.281
2015,11,21,-0.003,0.109,-0.025,-0.007,0.535,0.476,0.635,0.371,0.721,0.551,0.221,0.612,0.612,0.233,0.586,0.484,0.122
2015,11,22,-0.071,0.32,0.118,-0.633,0.373,-0.204,0.206,0.231,0.616,0.049,0.226,0.001,0.2,0.068,0.144,0.557,0.083
2015,11,23,0.044,0.012,0.126,-0.38,0.3,-0.516,-0.049,-0.009,0.242,0.183,0.011,-0.288,-0.106,0.09,-0.113,0.179,0.146
2015,11,24,-0.082,-0.128,-0.067,0.132,0.343,0.384,0.243,-0.041,0.138,0.198,0.459,-0.208,0.15,0.068,-0.065,0.31,0.123
2015,11,25,0.028,0.177,0.069,0.24,0.58,0.561,0.446,0.669,0.646,0.278,0.607,0.272,0.288,0.452,0.426,0.762,0.63
2015,11,26,0.187,0.271,0.416,0.267,0.494,0.64,0.866,0.075,0.374,0.536,0.586,0.171,0.351,0.15,-0.036,0.088,0.008
2015,11,27,0.4,0.486,0.914,0.42,0.681,0.59,0.709,0.375,0.462,-0.02,0.131,0.41,0.659,0.293,0.287,-0.056,-0.321
2015,11,28,0.634,0.531,0.396,0.066,0.113,0.127,0.366,-0.016,-0.058,0.089,0.468,0.007,0.253,0.039,0.321,0.208,-0.34
2015,11,29,-0.024,0.164,0.176,0.107,0.134,-0.488,-0.296,-0.88,-0.376,-0.408,-0.258,-0.306,0.042,0.243,-0.32,-0.143,-0.279
2015,11,30,0.294,0.229,-0.222,-0.295,-0.409,-0.276,-0.291,-1.077,-1.615,-1.061,-1.575,-1.385,-1.413,-1.151,-1.027,-0.267,-0.605
2015,12,1,0.659,0.574,0.553,-0.835,-0.457,-0.708,-0.903,-1.454,-1.304,-1.877,-2.493,-1.983,-2.959,-2.108,-1.842,-1.294,-1.448
2015,12,2,0.547,0.468,0.291,0.237,0.739,-0.564,-0.671,-1.426,-2.538,-2.357,-3.26,-2.727,-3.855,-2.65,-1.978,-1.515,-0.722
2015,12,3,-0.105,0.176,0.138,-0.011,0.091,0.055,0.067,-0.227,-2.387,-3.326,-5.415,-5.286,-6.182,-3.841,-3.063,-2.597,-1.52
2015,12,4,-0.267,0.222,0.394,0.072,0.192,-0.471,0.131,-0.1,-0.332,-0.203,-1.319,-1.854,-3.113,-2.587,-2.23,-1.412,-0.544
2015,12,5,0.547,0.422,0.386,0.371,0.43,-0.119,-0.353,-0.687,0.037,-0.148,-0.994,-0.883,-1.227,-0.64,-2.12,-1.277,-1.3
2015,12,6,0.817,0.33,0.229,-0.131,0.029,-0.507,-0.079,-0.99,-1.317,-1.781,-2.947,-2.976,-3.897,-3.282,-4.413,-3.189,-2.801
2015,12,7,0.072,0.732,-0.026,0.257,0.857,0.017,-0.215,-0.532,-0.986,-0.954,-2.308,-3.007,-3.279,-1.855,-3.034,-0.922,-1.315
2015,12,8,0.112,0.005,0.213,0.537,1.099,0.739,0.326,-0.127,-0.441,-0.918,-2.227,-2.557,-2.76,-1.108,-3.194,-0.829,-1.038
2015,12,9,0.044,0.049,-0.127,0.313,1.221,0.719,0.435,0.01,0.186,-0.487,-0.85,-1.674,-1.585,-0.533,-2.318,-0.513,-0.744
2015,12,10,0.071,0.12,-0.039,0.182,0.629,0.404,-0.193,-0.191,-0.08,-0.152,-0.502,-1.017,-1.386,-0.792,-1.858,-0.999,-1.083
2015,12,11,0.828,0.563,0.304,0.527,-0.1,0.269,0.27,0.03,0.168,0.106,-0.327,-0.439,-0.541,-1.146,-1.225,-0.368,-0.991
2015,12,12,2.512,1.886,2.009,1.032,0.712,0.722,0.871,0.906,0.675,1.04,0.032,-0.126,-0.193,-0.425,-0.153,0.175,-0.163
2015,12,13,1.032,0.944,1.526,1.793,1.352,-0.114,0.476,-0.082,0.506,0.225,0.026,0.387,0.161,-0.278,0.231,-0.191,-0.015
2015,12,14,1.14,0.943,1.711,2.227,1.959,1.182,0.98,0.185,0.884,1.037,0.605,0.919,0.621,0.443,1.183,0.765,1.443
2015,12,15,1.374,1.981,1.752,1.997,2.531,3.105,2.898,3.393,3.454,2.769,2.168,1.272,0.727,0.035,0.879,0.305,1.482
2015,12,16,0.74,0.446,0.615,0.724,0.748,0.944,1.033,1.229,2.009,2.111,1.396,0.671,0.176,-0.304,0.09,-0.172,0.487
2015,12,17,0.484,0.591,-0.104,0.549,0.45,0.548,0.632,0.478,-0.138,-0.829,-0.321,-0.182,-0.429,-0.899,-0.436,-0.498,0.11
2015,12,18,-0.998,0.115,0.247,0.175,0.955,0.548,0.022,0.346,-0.143,-0.595,-0.808,-2.268,-2.816,-2.139,-1.612,-0.667,0.055
2015,12,19,-0.27,0.08,-0.223,0.045,0.299,-0.076,0.062,-0.158,0.318,-0.344,-0.197,-0.264,-0.042,-0.194,-0.511,-0.8,-0.783
2015,12,20,0.392,0.598,1.12,0.179,-0.199,0.003,0.053,-0.288,0.007,0.569,0.149,-0.143,-0.034,-0.647,-0.544,-0.554,0.065
2015,12,21,0.74,0.992,1.628,1.4,-0.106,-0.324,-0.696,-0.608,-0.346,-0.351,-0.6,-0.504,-0.223,-0.694,-0.936,-0.297,-0.041
2015,12,22,1.839,0.702,0.976,1.221,-0.197,-0.202,-0.009,-0.204,-0.427,-0.346,-0.307,-0.498,-0.471,-0.889,-0.294,0.327,0.434
2015,12,23,2.498,1.612,1.478,2.356,1.461,0.962,1.072,1.449,1.207,0.475,0.034,-0.049,-0.159,-0.246,-0.236,0.034,0.48
2015,12,24,1.512,1.504,2.242,3.03,2.57,2.12,1.478,1.37,1.665,1.208,0.762,0.719,0.256,-0.061,-0.05,-0.243,0.941
2015,12,25,2.088,1.299,2.063,2.256,2.098,1.859,1.318,1.81,1.942,1.383,1.058,1.147,0.792,0.588,0.535,0.477,0.435
2015,12,26,3.425,2.877,1.654,0.998,1.213,1.438,0.994,0.718,1.444,1.025,0.753,0.539,0.314,0.335,0.227,-0.166,0.436
2015,12,27,2.115,1.472,1.207,-0.39,0.39,0.53,-0.149,-0.474,0.093,0.145,0.142,0.337,-0.151,-0.509,-0.798,-0.973,-0.341
2015,12,28,0.917,0.551,0.381,0.124,0.595,0.428,-0.26,-0.845,-0.056,-0.31,-0.331,0.221,0.241,-0.327,0.539,0.284,0.37
2015,12,29,-0.433,0.299,1.055,1.581,0.561,1.486,1.266,0.496,0.612,0.484,0.448,-0.054,0.158,-0.17,0.368,0.032,0.408
2015,12,30,-0.036,0.178,-0.477,0.829,0.484,1.689,1.426,1.314,0.792,0.083,0.043,-0.351,-0.107,-0.445,-0.325,-0.624,-0.366
2015,12,31,-0.389,0.01,0.497,-0.535,0.662,0.158,0.847,-0.32,0.582,0.192,0.218,0.391,0.295,0.39,-0.776,0.868,-0.968
2016,1,1,0.069,0.006,-0.157,-0.373,0.326,-0.481,-0.052,-0.489,0.342,0.211,0.322,0.075,0.686,0.674,0.379,0.066,-1.386
2016,1,2,0.134,0.134,0.147,-0.734,0.135,-0.385,-0.701,-1.03,-1.291,-0.389,-0.179,-0.239,-0.111,0.084,0.114,-0.272,-1.552
2016,1,3,-0.966,-0.976,-0.333,-0.252,-0.243,-1.268,-0.589,-2.116,-3.855,-2.099,-1.936,-0.813,-0.226,-0.525,-0.197,-0.058,-1.324
2016,1,4,-0.085,0.357,-0.212,-1.489,-1.653,-1.269,-2.104,-1.683,-4.505,-3.668,-2.523,-1.172,-0.849,-0.996,-0.041,-0.546,-0.798
2016,1,5,-0.132,-0.038,-0.184,-0.011,-0.034,-0.864,-1.378,0.351,-1.27,-2.038,-1.37,-0.952,-0.915,-0.584,-0.224,-1.13,-0.853
2016,1,6,-0.119,-0.154,0.05,0.186,0.298,0.529,-0.655,0.15,-1.3,-0.347,-1.552,-2.977,-1.709,-0.919,-0.7,-1.155,-0.454
2016,1,7,0.266,0.131,0.356,0.322,0.409,0.2,0.163,0.827,0.163,-0.153,-1.888,-2.572,-1.284,-1.481,-1.444,-1.205,-0.177
2016,1,8,0.181,0.461,1.274,0.889,0.473,0.369,-0.138,0.168,0.325,0.647,-0.363,0.059,-0.455,-1.741,-0.154,-0.694,-0.774
2016,1,9,0.7,0.538,0.846,0.542,0.043,0.165,-0.002,-0.029,-0.844,-0.252,-0.668,0.565,-0.061,-0.436,-0.823,-1.453,-1.445
2016,1,10,1.218,0.324,0.087,0.119,-0.688,-0.293,-0.331,-0.062,-1.672,-1.534,-1.177,-0.942,-0.472,-0.013,-0.655,-0.886,-0.435
2016,1,11,0.359,0.428,0.187,0.025,-0.153,0.199,-0.39,-0.343,-1.899,-2.265,-1.959,-1.173,-1.304,-0.719,-1.741,-0.793,-0.496
2016,1,12,0.696,0.22,-0.148,0.215,0.256,-0.16,-0.487,-0.178,-2.667,-3.683,-5.185,-3.762,-3.661,-2.914,-1.824,-1.49,-1.412
2016,1,13,0.603,0.566,-0.072,-0.274,0.208,-0.345,-0.354,-0.451,-0.954,-0.506,-2.118,-2.083,-0.631,-0.821,-0.487,-0.233,-0.291
2016,1,14,0.004,0.237,0.286,0.017,0.542,-0.374,-0.552,-0.128,-0.286,-0.272,-0.957,-0.514,-0.226,-0.423,-0.185,0.498,0.027
2016,1,15,0.583,0.157,-0.402,0.446,0.267,-0.21,-0.094,-0.253,-0.477,-0.166,-0.91,-0.557,-0.851,-0.915,-0.897,-0.31,-0.328
2016,1,16,0.718,0.376,0.764,-0.58,-0.363,-0.559,-0.172,0.163,-0.332,-0.126,-1.485,-1.257,-1.234,-1.442,-1.881,-1.002,-1.681
2016,1,17,1.008,0.476,0.162,0.39,-0.008,-0.372,-1.15,-1.699,-1.294,-1.799,-2.823,-2.453,-3.106,-2.489,-2.557,-1.05,-1.857
2016,1,18,0.868,0.688,0.201,0.535,0.392,0.221,-0.105,-0.134,-1.241,-1.588,-1.579,-1.585,-1.176,-0.523,-1.846,-1.033,-1.66
2016,1,19,0.834,0.789,0.434,0.277,0.441,0.688,-0.085,0.758,0.1,-0.053,0.045,-2.566,-1.8,-0.421,-1.399,-0.529,-0.668
2016,1,20,0.915,0.717,0.185,0.158,0.445,0.512,0.303,-0.307,0.382,-0.025,-1.159,-0.596,1.533,-0.506,-0.962,-0.467,-0.805
